Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-6783589,"Interleukin-6 family signaling",9,30,0.0020658311527337833,0.8433669158021013,0.9875736862473046,28,34,0.0025323998212423656,9606,Homo sapiens,"ENSG00000145623;ENSG00000168610;ENSG00000164509;ENSG00000242689;ENSG00000134352;ENSG00000179295;ENSG00000113594","","R-HSA-6783524;R-HSA-1112727;R-HSA-1112602;R-HSA-1112538;R-HSA-1112604;R-HSA-1067676;R-HSA-6783530;R-HSA-1112514;R-HSA-448660;R-HSA-1067651;R-HSA-1112708;R-HSA-6784189;R-HSA-1112587;R-HSA-1067659;R-HSA-1112690;R-HSA-6783556;R-HSA-1112755;R-HSA-1112565;R-HSA-6783681;R-HSA-6783552;R-HSA-6784204;R-HSA-1112510;R-HSA-1067646;R-HSA-1112703;R-HSA-5696482;R-HSA-1067688;R-HSA-5696491;R-HSA-449976"
R-HSA-1489509,"DAG and IP3 signaling",17,53,0.0036496350364963502,0.845171545418558,0.9875736862473046,23,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000174233;ENSG00000110931;ENSG00000118260;ENSG00000108946;ENSG00000188191;ENSG00000150995;ENSG00000198668;ENSG00000154678;ENSG00000005249;ENSG00000078295;ENSG00000115252;ENSG00000172915;ENSG00000123104;ENSG00000058404;ENSG00000142875;ENSG00000164742","","R-HSA-9618834;R-HSA-442725;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111916;R-HSA-111919;R-HSA-74448;R-HSA-169683;R-HSA-169680;R-HSA-111955;R-HSA-111925;R-HSA-111956;R-HSA-111924;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-9668558;R-HSA-444792;R-HSA-111966"
R-HSA-201722,"Formation of the beta-catenin:TCF transactivating complex",22,67,0.004613689574438783,0.8455870258744269,0.9875736862473046,13,13,9.682705198867869E-4,9606,Homo sapiens,"ENSG00000158406;ENSG00000276180;ENSG00000196890;ENSG00000175792;ENSG00000129691;ENSG00000196367;ENSG00000106829;ENSG00000005339;ENSG00000138795;ENSG00000171016;ENSG00000196747;ENSG00000197903;ENSG00000172977;ENSG00000184260;ENSG00000148737;ENSG00000166477;ENSG00000134371;ENSG00000168036;ENSG00000183598;ENSG00000273983;ENSG00000168646;ENSG00000276368;ENSG00000277775","","R-HSA-3299569;R-HSA-4411367;R-HSA-3322422;R-HSA-3451153;R-HSA-3364026;R-HSA-3322427;R-HSA-3322424;R-HSA-4411372;R-HSA-201712;R-HSA-4411351;R-HSA-3364014;R-HSA-4411357;R-HSA-3451147"
R-HSA-112043,"PLC beta mediated events",22,67,0.004613689574438783,0.8455870258744269,0.9875736862473046,29,32,0.0023834351258751676,9606,Homo sapiens,"ENSG00000156049;ENSG00000174233;ENSG00000110931;ENSG00000118260;ENSG00000108946;ENSG00000188191;ENSG00000150995;ENSG00000198668;ENSG00000116711;ENSG00000154678;ENSG00000005249;ENSG00000078295;ENSG00000115252;ENSG00000172915;ENSG00000088256;ENSG00000156052;ENSG00000123104;ENSG00000058404;ENSG00000182621;ENSG00000142875;ENSG00000164742","","R-HSA-9618834;R-HSA-111879;R-HSA-111881;R-HSA-111883;R-HSA-74448;R-HSA-169683;R-HSA-169680;R-HSA-111955;R-HSA-111956;R-HSA-111898;R-HSA-9668558;R-HSA-111966;R-HSA-442725;R-HSA-112037;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111916;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111870"
R-HSA-76046,"RNA Polymerase III Transcription Initiation",11,36,0.00247899738328054,0.8476372026611978,0.9875736862473046,12,13,9.682705198867869E-4,9606,Homo sapiens,"ENSG00000186141;ENSG00000013503;ENSG00000145734;ENSG00000155115;ENSG00000125484;ENSG00000241258;ENSG00000185024;ENSG00000100413;ENSG00000122034;ENSG00000171453;ENSG00000177700","","R-HSA-83793;R-HSA-76052;R-HSA-112150;R-HSA-76054;R-HSA-112152;R-HSA-76056;R-HSA-83803;R-HSA-83723;R-HSA-83805;R-HSA-76060;R-HSA-83788;R-HSA-83790"
R-HSA-428540,"Activation of RAC1",4,15,0.0010329155763668916,0.8476582281899937,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000115904;ENSG00000101349;ENSG00000145147;ENSG00000100485","","R-HSA-428535;R-HSA-428531;R-HSA-428515;R-HSA-428511"
R-HSA-418359,"Reduction of cytosolic Ca++ levels",4,15,0.0010329155763668916,0.8476582281899937,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000070961;ENSG00000183023;ENSG00000198668;ENSG00000174437","","R-HSA-418309;R-HSA-418365;R-HSA-425661"
R-HSA-3772470,"Negative regulation of TCF-dependent signaling by WNT ligand antagonists",4,15,0.0010329155763668916,0.8476582281899937,0.9875736862473046,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000107984;ENSG00000114251;ENSG00000155011;ENSG00000070018","","R-HSA-3769401;R-HSA-3769370;R-HSA-5368586;R-HSA-3769397"
R-HSA-425561,"Sodium/Calcium exchangers",4,15,0.0010329155763668916,0.8476582281899937,0.9875736862473046,2,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000185052;ENSG00000183023;ENSG00000198668;ENSG00000155886","","R-HSA-425678;R-HSA-425661"
R-HSA-4839735,"Signaling by AXIN mutants",4,15,0.0010329155763668916,0.8476582281899937,0.9875736862473046,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000078304;ENSG00000184675;ENSG00000113575;ENSG00000134982","","R-HSA-4839734"
R-HSA-159236,"Transport of Mature mRNA derived from an Intron-Containing Transcript",27,81,0.0055777441123812145,0.8485304305788487,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000136937;ENSG00000124193;ENSG00000115875;ENSG00000163002;ENSG00000102900;ENSG00000112081;ENSG00000095319;ENSG00000161547;ENSG00000110713;ENSG00000153201;ENSG00000108559;ENSG00000125450;ENSG00000047410;ENSG00000113569;ENSG00000196313;ENSG00000136243;ENSG00000085415;ENSG00000124789;ENSG00000030066;ENSG00000272391;ENSG00000163634;ENSG00000123136;ENSG00000183684;ENSG00000100296;ENSG00000185823","","R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-159101"
R-HSA-5620924,"Intraflagellar transport",18,56,0.0038562181517697285,0.8488127769404068,0.9875736862473046,12,12,8.937881722031879E-4,9606,Homo sapiens,"ENSG00000101350;ENSG00000075945;ENSG00000126870;ENSG00000213123;ENSG00000128581;ENSG00000131437;ENSG00000068885;ENSG00000105948;ENSG00000114446;ENSG00000264364;ENSG00000119333;ENSG00000100815;ENSG00000187240;ENSG00000118965;ENSG00000088986;ENSG00000204104;ENSG00000083312;ENSG00000032742","","R-HSA-5624949;R-HSA-5617829;R-HSA-5617828;R-HSA-5624948;R-HSA-5624951;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5624952;R-HSA-5625416"
R-HSA-450408,"AUF1 (hnRNP D0) binds and destabilizes mRNA",18,56,0.0038562181517697285,0.8488127769404068,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000087191;ENSG00000131467;ENSG00000110801;ENSG00000165916;ENSG00000114867;ENSG00000175166;ENSG00000173692;ENSG00000142507;ENSG00000138668;ENSG00000068878;ENSG00000115233;ENSG00000136930;ENSG00000143106;ENSG00000118705;ENSG00000013275;ENSG00000161057;ENSG00000109971;ENSG00000197170","","R-HSA-450551;R-HSA-450580;R-HSA-450466;R-HSA-450434"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",12,39,0.002685580498553918,0.8501610058268163,0.9875736862473046,9,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000179841;ENSG00000135679;ENSG00000183020;ENSG00000142408;ENSG00000088367;ENSG00000075461;ENSG00000058404;ENSG00000152578;ENSG00000073969;ENSG00000125675;ENSG00000006116;ENSG00000155974","","R-HSA-420980;R-HSA-416320;R-HSA-399712;R-HSA-420977;R-HSA-421007;R-HSA-416639;R-HSA-399711;R-HSA-420975;R-HSA-416985"
R-HSA-9634635,"Estrogen-stimulated signaling through PRKCZ",3,12,8.263324610935132E-4,0.8564860468590689,0.9875736862473046,6,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000133703;ENSG00000140992","","R-HSA-9632918;R-HSA-9632906;R-HSA-9632858;R-HSA-9632910;R-HSA-437195;R-HSA-437192"
R-HSA-1433617,"Regulation of signaling by NODAL",3,12,8.263324610935132E-4,0.8564860468590689,0.9875736862473046,2,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000147869;ENSG00000123612;ENSG00000121989","","R-HSA-1181351;R-HSA-1181354"
R-HSA-1474290,"Collagen formation",35,104,0.007161547996143782,0.8636853719776367,0.9875736862473046,65,77,0.005735140771637122,9606,Homo sapiens,"ENSG00000204291;ENSG00000108821;ENSG00000111799;ENSG00000130635;ENSG00000090530;ENSG00000172752;ENSG00000134013;ENSG00000060718;ENSG00000038295;ENSG00000171812;ENSG00000187498;ENSG00000166670;ENSG00000164692;ENSG00000156140;ENSG00000187955;ENSG00000215018;ENSG00000197565;ENSG00000139219;ENSG00000206384;ENSG00000084636;ENSG00000204262;ENSG00000163131;ENSG00000124749;ENSG00000144810;ENSG00000188153;ENSG00000168542;ENSG00000168487;ENSG00000204248;ENSG00000113083;ENSG00000151914;ENSG00000163359;ENSG00000101203;ENSG00000092758;ENSG00000188517;ENSG00000163710","","R-HSA-8948232;R-HSA-8944265;R-HSA-8944266;R-HSA-2002460;R-HSA-8948234;R-HSA-2395302;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-8944263;R-HSA-2002440;R-HSA-2395314;R-HSA-2395324;R-HSA-2214330;R-HSA-2395322;R-HSA-2250301;R-HSA-2022073;R-HSA-1981104;R-HSA-2559639;R-HSA-2002466;R-HSA-2299620;R-HSA-1474266;R-HSA-8944216;R-HSA-8944218;R-HSA-8944219;R-HSA-1981128;R-HSA-1980233;R-HSA-8944223;R-HSA-2395257;R-HSA-1981120;R-HSA-8944214;R-HSA-8944215;R-HSA-8944232;R-HSA-1650808;R-HSA-2002428;R-HSA-2022141;R-HSA-1614460;R-HSA-8944236;R-HSA-1614461;R-HSA-2395340;R-HSA-2213192;R-HSA-8944227;R-HSA-2089971;R-HSA-8944229;R-HSA-2396234;R-HSA-2213201;R-HSA-2213200;R-HSA-8944250;R-HSA-8948219;R-HSA-2395223;R-HSA-2152276;R-HSA-2213205;R-HSA-2243926;R-HSA-8948222;R-HSA-2213207;R-HSA-8944240;R-HSA-2213208;R-HSA-2243931;R-HSA-1981157;R-HSA-2213210;R-HSA-8944246;R-HSA-2002401;R-HSA-8944247"
R-HSA-9034793,"Activated NTRK3 signals through PLCG1",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000140538","","R-HSA-9034796;R-HSA-9034814;R-HSA-9034855"
R-HSA-8866906,"TFAP2 (AP-2) family regulates transcription of other transcription factors",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000164442","","R-HSA-8864718;R-HSA-8864729"
R-HSA-209563,"Axonal growth stimulation",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000141522","","R-HSA-193668;R-HSA-193646"
R-HSA-3359474,"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000132763","","R-HSA-3318576;R-HSA-3318590"
R-HSA-5679001,"Defective ABCC2 causes DJS",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000023839","","R-HSA-5679031"
R-HSA-5579000,"Defective CYP1B1 causes Glaucoma",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000138061","","R-HSA-5605147"
R-HSA-198745,"Signalling to STAT3",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000168610","","R-HSA-198732"
R-HSA-5579015,"Defective CYP26B1 causes RHFCA",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000003137","","R-HSA-5602063"
R-HSA-1296053,"Classical Kir channels",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000123700","","R-HSA-1296046"
R-HSA-5578999,"Defective GCLC causes HAGGSD",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000023909","","R-HSA-5602892"
R-HSA-1483076,"Synthesis of CL",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000088766","","R-HSA-1483063"
R-HSA-5579006,"Defective GSS causes GSS deficiency",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000100983","","R-HSA-5602901"
R-HSA-5688399,"Defective ABCA3 causes SMDP3",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000167972","","R-HSA-5688397"
R-HSA-5683678,"Defective ABCA3 causes SMDP3",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000167972","","R-HSA-5683672"
R-HSA-9673240,"Defective gamma-carboxylation of F9",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000145321;ENSG00000115486","","R-HSA-9673231"
R-HSA-5579013,"Defective CYP7B1 causes SPG5A and CBAS3",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,1,7.448234768359899E-5,9606,Homo sapiens,"ENSG00000172817","","R-HSA-5602885"
R-HSA-9636249,"Inhibition of nitric oxide production",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,3,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000114030","","R-HSA-9636242;R-HSA-9636247;R-HSA-9636251"
R-HSA-3249367,"STAT6-mediated induction of chemokines",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,3,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000184584","","R-HSA-3249378;R-HSA-3249371;R-HSA-3249390"
R-HSA-139910,"Activation of BMF and translocation to mitochondria",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000264364","","R-HSA-139908"
R-HSA-111446,"Activation of BIM and translocation to mitochondria ",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000088986","","R-HSA-139918"
R-HSA-9022538,"Loss of MECP2 binding ability to 5mC-DNA",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000176697","","R-HSA-9023461"
R-HSA-5368598,"Negative regulation of TCF-dependent signaling by DVL-interacting proteins",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000015133","","R-HSA-5368588"
R-HSA-5423599,"Diseases of Mismatch Repair (MMR)",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,2,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000122512","","R-HSA-5545484;R-HSA-5632958"
R-HSA-390650,"Histamine receptors",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000196639","","R-HSA-390912"
R-HSA-844455,"The NLRP1 inflammasome",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000171791","","R-HSA-879201"
R-HSA-75157,"FasL/ CD95L signaling",1,5,3.4430519212229723E-4,0.8640668630801528,0.9875736862473046,1,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000064012","","R-HSA-83586"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",18,57,0.003925079190194188,0.8670299257030634,0.9875736862473046,13,13,9.682705198867869E-4,9606,Homo sapiens,"ENSG00000158406;ENSG00000276180;ENSG00000196890;ENSG00000137337;ENSG00000067369;ENSG00000253729;ENSG00000113522;ENSG00000157212;ENSG00000152457;ENSG00000158019;ENSG00000177889;ENSG00000197903;ENSG00000172977;ENSG00000080345;ENSG00000109685;ENSG00000185515;ENSG00000104320;ENSG00000128731","","R-HSA-5686900;R-HSA-5686704;R-HSA-5693599;R-HSA-5686685;R-HSA-5693533;R-HSA-5693574;R-HSA-5693575;R-HSA-5693604;R-HSA-5687360;R-HSA-5687183;R-HSA-5693615;R-HSA-5686924;R-HSA-5693578"
R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",8,28,0.0019281090758848643,0.8679007422853335,0.9875736862473046,11,11,8.193058245195889E-4,9606,Homo sapiens,"ENSG00000177885;ENSG00000168610;ENSG00000117461;ENSG00000115904;ENSG00000133703;ENSG00000010810;ENSG00000145675","","R-HSA-9670418;R-HSA-9670417;R-HSA-9670433;R-HSA-9670416;R-HSA-9670436;R-HSA-9670426;R-HSA-9670431;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412;R-HSA-9670428"
R-HSA-9669938,"Signaling by KIT in disease",8,28,0.0019281090758848643,0.8679007422853335,0.9875736862473046,11,26,0.0019365410397735737,9606,Homo sapiens,"ENSG00000177885;ENSG00000168610;ENSG00000117461;ENSG00000115904;ENSG00000133703;ENSG00000010810;ENSG00000145675","","R-HSA-9670418;R-HSA-9670417;R-HSA-9670433;R-HSA-9670416;R-HSA-9670436;R-HSA-9670426;R-HSA-9670431;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412;R-HSA-9670428"
R-HSA-1296059,"G protein gated Potassium channels",9,31,0.0021346921911582425,0.8680533955570983,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000114450;ENSG00000172380;ENSG00000123700;ENSG00000136928;ENSG00000174021;ENSG00000078369;ENSG00000186469;ENSG00000111664;ENSG00000157542","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-1296041,"Activation of G protein gated Potassium channels",9,31,0.0021346921911582425,0.8680533955570983,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000114450;ENSG00000172380;ENSG00000123700;ENSG00000136928;ENSG00000174021;ENSG00000078369;ENSG00000186469;ENSG00000111664;ENSG00000157542","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",9,31,0.0021346921911582425,0.8680533955570983,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000114450;ENSG00000172380;ENSG00000123700;ENSG00000136928;ENSG00000174021;ENSG00000078369;ENSG00000186469;ENSG00000111664;ENSG00000157542","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-6807004,"Negative regulation of MET activity",7,25,0.001721525960611486,0.8685714167119044,0.9875736862473046,10,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000177885;ENSG00000147010;ENSG00000149177;ENSG00000105976;ENSG00000175354;ENSG00000019991;ENSG00000115145","","R-HSA-8875431;R-HSA-6807027;R-HSA-8875443;R-HSA-8875490;R-HSA-6807008;R-HSA-8875183;R-HSA-8875374;R-HSA-8874685;R-HSA-8875451;R-HSA-8875482"
R-HSA-5620916,"VxPx cargo-targeting to cilium",7,25,0.001721525960611486,0.8685714167119044,0.9875736862473046,9,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000180104;ENSG00000182473;ENSG00000112685;ENSG00000138190;ENSG00000153317;ENSG00000127328;ENSG00000118762","","R-HSA-5623525;R-HSA-5623524;R-HSA-5623527;R-HSA-5620918;R-HSA-5623521;R-HSA-5620914;R-HSA-5623519;R-HSA-5623513;R-HSA-5620921"
R-HSA-5576892,"Phase 0 - rapid depolarisation",10,34,0.002341275306431621,0.8687963967930372,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000151067;ENSG00000153253;ENSG00000166257;ENSG00000169432;ENSG00000142408;ENSG00000136531;ENSG00000144285;ENSG00000075461;ENSG00000198668;ENSG00000058404","","R-HSA-5577213;R-HSA-5576895"
R-HSA-186763,"Downstream signal transduction",11,37,0.002547858421704999,0.8699682854573976,0.9875736862473046,15,16,0.0011917175629375838,9606,Homo sapiens,"ENSG00000177885;ENSG00000168610;ENSG00000115904;ENSG00000133703;ENSG00000167193;ENSG00000179295;ENSG00000107263;ENSG00000145675;ENSG00000134853;ENSG00000050820","","R-HSA-382052;R-HSA-186819;R-HSA-1524182;R-HSA-382055;R-HSA-186826;R-HSA-380780;R-HSA-380782;R-HSA-382056;R-HSA-1524186;R-HSA-382058;R-HSA-186765;R-HSA-186834;R-HSA-186800;R-HSA-186778;R-HSA-186780"
R-HSA-73780,"RNA Polymerase III Chain Elongation",6,22,0.0015149428453381077,0.8704127934235697,0.9875736862473046,3,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000186141;ENSG00000013503;ENSG00000241258;ENSG00000100413;ENSG00000171453;ENSG00000177700","","R-HSA-113446;R-HSA-113705;R-HSA-113451"
R-HSA-2022928,"HS-GAG biosynthesis",12,40,0.002754441536978378,0.8714541440560167,0.9875736862473046,13,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000164100;ENSG00000185352;ENSG00000183098;ENSG00000153936;ENSG00000182197;ENSG00000122254;ENSG00000151348;ENSG00000147257;ENSG00000138653;ENSG00000249853;ENSG00000070614;ENSG00000002587","","R-HSA-2076383;R-HSA-2076508;R-HSA-2076371;R-HSA-2022860;R-HSA-2024108;R-HSA-2022856;R-HSA-2076392;R-HSA-2022919;R-HSA-2022887;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851"
R-HSA-432720,"Lysosome Vesicle Biogenesis",13,43,0.002961024652251756,0.8731703680590446,0.9875736862473046,8,8,5.958587814687919E-4,9606,Homo sapiens,"ENSG00000100280;ENSG00000152056;ENSG00000134262;ENSG00000081014;ENSG00000100478;ENSG00000166747;ENSG00000135441;ENSG00000135677;ENSG00000109971;ENSG00000141367;ENSG00000116675","","R-HSA-5671702;R-HSA-5229132;R-HSA-432706;R-HSA-432707;R-HSA-432688;R-HSA-5229111;R-HSA-5333658;R-HSA-432712"
R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ENSG00000119638;ENSG00000157456","","R-HSA-2984220;R-HSA-2980720;R-HSA-2984226;R-HSA-2984258"
R-HSA-434313,"Intracellular metabolism of fatty acids regulates insulin secretion",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000135218;ENSG00000123983","","R-HSA-434382;R-HSA-434381"
R-HSA-350864,"Regulation of thyroid hormone activity",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,2,2,1.4896469536719798E-4,9606,Homo sapiens,"ENSG00000211448;ENSG00000197406","","R-HSA-350869;R-HSA-209772"
R-HSA-5250955,"Toxicity of botulinum toxin type D (botD)",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000122012;ENSG00000139190","","R-HSA-5250600;R-HSA-5250616;R-HSA-194809;R-HSA-5250607"
R-HSA-5250981,"Toxicity of botulinum toxin type F (botF)",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,4,5,3.7241173841799495E-4,9606,Homo sapiens,"ENSG00000122012;ENSG00000139190","","R-HSA-5250880;R-HSA-5250884;R-HSA-194808;R-HSA-5250875"
R-HSA-480985,"Synthesis of dolichyl-phosphate-glucose",2,9,6.19749345820135E-4,0.8735464888909873,0.9875736862473046,2,3,2.2344704305079697E-4,9606,Homo sapiens,"ENSG00000120697;ENSG00000183828","","R-HSA-446214;R-HSA-6810464"
