Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",11,89,0.0061286324197768905,0.9999999111384129,0.9999999111384129,10,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000246705;ENSG00000274290;ENSG00000114126;ENSG00000177606;ENSG00000077463;ENSG00000132475;ENSG00000168214;ENSG00000100603;ENSG00000163041;ENSG00000184678;ENSG00000277224;ENSG00000163435;ENSG00000108773","","R-HSA-9604834;R-HSA-1912415;R-HSA-9017835;R-HSA-9021357;R-HSA-4395231;R-HSA-1912401;R-HSA-9604831;R-HSA-9021364;R-HSA-1912416;R-HSA-9604829"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",17,113,0.007781297341963917,0.9999999158509815,0.9999999158509815,14,38,0.0028303292119767616,9606,Homo sapiens,"ENSG00000100060;ENSG00000246705;ENSG00000274290;ENSG00000064225;ENSG00000114126;ENSG00000177606;ENSG00000077463;ENSG00000074370;ENSG00000132475;ENSG00000169733;ENSG00000168214;ENSG00000100603;ENSG00000163041;ENSG00000086062;ENSG00000277224;ENSG00000184678;ENSG00000106003;ENSG00000108773;ENSG00000163435","","R-HSA-1912415;R-HSA-9017835;R-HSA-9021357;R-HSA-1912378;R-HSA-1912374;R-HSA-1912401;R-HSA-9604831;R-HSA-9604829;R-HSA-9604834;R-HSA-4395231;R-HSA-9021364;R-HSA-1912416;R-HSA-1912352;R-HSA-1912355"
R-HSA-191273,"Cholesterol biosynthesis",7,72,0.00495799476656108,0.9999999228369557,0.9999999228369557,12,32,0.0023834351258751676,9606,Homo sapiens,"ENSG00000052802;ENSG00000067064;ENSG00000104549;ENSG00000132196;ENSG00000079459;ENSG00000147155;ENSG00000172893","","R-HSA-196402;R-HSA-191299;R-HSA-194689;R-HSA-194641;R-HSA-191382;R-HSA-191402;R-HSA-6807055;R-HSA-195690;R-HSA-194632;R-HSA-6807052;R-HSA-191405;R-HSA-194669"
R-HSA-389661,"Glyoxylate metabolism and glycine degradation",7,72,0.00495799476656108,0.9999999228369557,0.9999999228369557,6,23,0.0017130939967227767,9606,Homo sapiens,"ENSG00000142046;ENSG00000178445;ENSG00000121897;ENSG00000248098;ENSG00000144182;ENSG00000145020;ENSG00000143727;ENSG00000137106","","R-HSA-6793591;R-HSA-6793590;R-HSA-389826;R-HSA-5693967;R-HSA-6792572;R-HSA-5693977"
R-HSA-499943,"Interconversion of nucleotide di- and triphosphates",9,81,0.0055777441123812145,0.9999999243792075,0.9999999243792075,13,33,0.0024579174735587664,9606,Homo sapiens,"ENSG00000167325;ENSG00000173221;ENSG00000129187;ENSG00000047230;ENSG00000168393;ENSG00000048392;ENSG00000162433;ENSG00000140057;ENSG00000103024","","R-HSA-8866405;R-HSA-73635;R-HSA-111746;R-HSA-111751;R-HSA-504054;R-HSA-75126;R-HSA-110137;R-HSA-6788798;R-HSA-6806877;R-HSA-110138;R-HSA-111804;R-HSA-73596;R-HSA-111742"
R-HSA-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",3,52,0.003580773998071891,0.9999999282463612,0.9999999282463612,3,19,0.0014151646059883808,9606,Homo sapiens,"ENSG00000162889;ENSG00000111144;ENSG00000015413","","R-HSA-266012;R-HSA-266072;R-HSA-429016"
R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",1,39,0.002685580498553918,0.9999999330763524,0.9999999330763524,1,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000101444","","R-HSA-2408532"
R-HSA-9022692,"Regulation of MECP2 expression and activity",1,39,0.002685580498553918,0.9999999330763524,0.9999999330763524,1,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000070808","","R-HSA-9006992"
R-HSA-8956321,"Nucleotide salvage",6,68,0.004682550612863242,0.9999999394752734,0.9999999394752734,5,21,0.0015641293013555788,9606,Homo sapiens,"ENSG00000196839;ENSG00000137198;ENSG00000025708;ENSG00000183696;ENSG00000198931;ENSG00000100938","","R-HSA-74241;R-HSA-74213;R-HSA-74372;R-HSA-112266;R-HSA-514604"
R-HSA-352230,"Amino acid transport across the plasma membrane",6,68,0.004682550612863242,0.9999999394752734,0.9999999394752734,6,36,0.0026813645166095636,9606,Homo sapiens,"ENSG00000131389;ENSG00000138079;ENSG00000092068;ENSG00000017483;ENSG00000188338;ENSG00000072041","","R-HSA-352182;R-HSA-351987;R-HSA-352191;R-HSA-352174;R-HSA-379432;R-HSA-352059"
R-HSA-216083,"Integrin cell surface interactions",10,86,0.005922049304503512,0.9999999396858743,0.9999999396858743,14,55,0.004096529122597945,9606,Homo sapiens,"ENSG00000172270;ENSG00000158769;ENSG00000142173;ENSG00000099866;ENSG00000049089;ENSG00000182871;ENSG00000243323;ENSG00000135424;ENSG00000005961;ENSG00000105376","","R-HSA-114560;R-HSA-349603;R-HSA-199050;R-HSA-2467436;R-HSA-216072;R-HSA-2327695;R-HSA-4086223;R-HSA-216050;R-HSA-204434;R-HSA-4088264;R-HSA-4084903;R-HSA-199032;R-HSA-349593;R-HSA-202718"
R-HSA-382556,"ABC-family proteins mediated transport",19,122,0.008401046687784052,0.9999999439248284,0.9999999439248284,7,27,0.0020110233874571725,9606,Homo sapiens,"ENSG00000092010;ENSG00000131269;ENSG00000185627;ENSG00000130741;ENSG00000099958;ENSG00000159377;ENSG00000129084;ENSG00000068912;ENSG00000099341;ENSG00000100804;ENSG00000100519;ENSG00000221983;ENSG00000101843;ENSG00000143947;ENSG00000163636;ENSG00000162735;ENSG00000204308;ENSG00000103035;ENSG00000108344","","R-HSA-8866551;R-HSA-382613;R-HSA-8866546;R-HSA-382560;R-HSA-8866542;R-HSA-5227009;R-HSA-8866553"
R-HSA-418555,"G alpha (s) signalling events",33,172,0.011844098609007024,0.999999944383944,0.999999944383944,15,18,0.0013406822583047818,9606,Homo sapiens,"ENSG00000160801;ENSG00000123360;ENSG00000173020;ENSG00000065135;ENSG00000172354;ENSG00000112164;ENSG00000179921;ENSG00000138039;ENSG00000170425;ENSG00000127928;ENSG00000123901;ENSG00000160013;ENSG00000186642;ENSG00000105650;ENSG00000127588;ENSG00000107014;ENSG00000113749;ENSG00000043591;ENSG00000106018;ENSG00000242616;ENSG00000132329;ENSG00000197122;ENSG00000114812;ENSG00000114353;ENSG00000065989;ENSG00000010310;ENSG00000248099;ENSG00000184194;ENSG00000141480;ENSG00000162104;ENSG00000120088;ENSG00000167414;ENSG00000106113","","R-HSA-8852167;R-HSA-379044;R-HSA-163617;R-HSA-392129;R-HSA-751013;R-HSA-9708261;R-HSA-8851797;R-HSA-8964252;R-HSA-8964287;R-HSA-8982641;R-HSA-744887;R-HSA-8982645;R-HSA-744886;R-HSA-8964278;R-HSA-418553"
R-HSA-1793185,"Chondroitin sulfate/dermatan sulfate metabolism",7,73,0.005026855804985539,0.9999999453529416,0.9999999453529416,24,28,0.0020855057351407717,9606,Homo sapiens,"ENSG00000147119;ENSG00000049860;ENSG00000243477;ENSG00000132692;ENSG00000169826;ENSG00000122863;ENSG00000115884","","R-HSA-2022911;R-HSA-1971487;R-HSA-1889981;R-HSA-1793209;R-HSA-1793176;R-HSA-9638064;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-1889978;R-HSA-9638075;R-HSA-2105001;R-HSA-2065233;R-HSA-1878002;R-HSA-2022065;R-HSA-9632034;R-HSA-2022063;R-HSA-2022061;R-HSA-9632033;R-HSA-2022056;R-HSA-2022052;R-HSA-2018659;R-HSA-1971491;R-HSA-1889955"
R-HSA-1236394,"Signaling by ERBB4",9,82,0.005646605150805674,0.9999999456387932,0.9999999456387932,15,52,0.0038730820795471474,9606,Homo sapiens,"ENSG00000126561;ENSG00000132535;ENSG00000197122;ENSG00000160691;ENSG00000221983;ENSG00000143947;ENSG00000205155;ENSG00000138613;ENSG00000268089","","R-HSA-1254291;R-HSA-1254290;R-HSA-9612593;R-HSA-1250357;R-HSA-9612219;R-HSA-9612639;R-HSA-1977296;R-HSA-1251997;R-HSA-1253282;R-HSA-8954224;R-HSA-1250383;R-HSA-1254285;R-HSA-1252013;R-HSA-1250380;R-HSA-1250348"
R-HSA-77286,"mitochondrial fatty acid beta-oxidation of saturated fatty acids",3,53,0.0036496350364963502,0.9999999513225672,0.9999999513225672,12,29,0.0021599880828243705,9606,Homo sapiens,"ENSG00000084754;ENSG00000138029;ENSG00000122971","","R-HSA-77329;R-HSA-77283;R-HSA-77301;R-HSA-77271;R-HSA-77303;R-HSA-77319;R-HSA-77321;R-HSA-77304;R-HSA-77277;R-HSA-77309;R-HSA-77340;R-HSA-77327"
R-HSA-163125,"Post-translational modification: synthesis of GPI-anchored proteins",17,115,0.007919019418812836,0.9999999527817302,0.9999999527817302,8,16,0.0011917175629375838,9606,Homo sapiens,"ENSG00000185924;ENSG00000160932;ENSG00000186907;ENSG00000196358;ENSG00000122707;ENSG00000151665;ENSG00000060642;ENSG00000162551;ENSG00000165195;ENSG00000204421;ENSG00000040608;ENSG00000087111;ENSG00000124466;ENSG00000124785;ENSG00000163975;ENSG00000179085;ENSG00000108474;ENSG00000101464","","R-HSA-162721;R-HSA-162742;R-HSA-162836;R-HSA-162730;R-HSA-162857;R-HSA-162873;R-HSA-8940388;R-HSA-163069"
R-HSA-400508,"Incretin synthesis, secretion, and inactivation",2,47,0.0032364688059495937,0.9999999529433743,0.9999999529433743,2,14,0.0010427528675703858,9606,Homo sapiens,"ENSG00000126266;ENSG00000127588","","R-HSA-383313;R-HSA-400509"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",8,78,0.005371160997107836,0.9999999529677942,0.9999999529677942,23,33,0.0024579174735587664,9606,Homo sapiens,"ENSG00000179588;ENSG00000246705;ENSG00000163041;ENSG00000126457;ENSG00000274290;ENSG00000184678;ENSG00000277224;ENSG00000132475;ENSG00000005961","","R-HSA-8936584;R-HSA-8936616;R-HSA-8937097;R-HSA-8937037;R-HSA-8936621;R-HSA-8934735;R-HSA-8936608;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-8937113;R-HSA-8937050;R-HSA-8935740;R-HSA-8936989;R-HSA-8937118;R-HSA-8937022;R-HSA-8935730;R-HSA-8935731;R-HSA-8936979;R-HSA-8936628;R-HSA-8935732;R-HSA-8934742;R-HSA-8936599"
R-HSA-8868766,"rRNA processing in the mitochondrion",1,40,0.002754441536978378,0.9999999562108844,0.9999999562108844,1,6,4.4689408610159393E-4,9606,Homo sapiens,"ENSG00000117481","","R-HSA-6793057"
R-HSA-189445,"Metabolism of porphyrins",7,74,0.005095716843409998,0.999999961340115,0.999999961340115,6,42,0.0031282586027111575,9606,Homo sapiens,"ENSG00000080819;ENSG00000100292;ENSG00000006695;ENSG00000023330;ENSG00000106605;ENSG00000090013;ENSG00000014919","","R-HSA-189442;R-HSA-189398;R-HSA-189384;R-HSA-2995334;R-HSA-189421;R-HSA-2995330"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",77,315,0.021691227103704722,0.9999999631227016,0.9999999631227016,7,9,6.703411291523909E-4,9606,Homo sapiens,"ENSG00000185627;ENSG00000146063;ENSG00000105879;ENSG00000159377;ENSG00000129084;ENSG00000171621;ENSG00000135722;ENSG00000139323;ENSG00000099341;ENSG00000204599;ENSG00000109670;ENSG00000165501;ENSG00000182247;ENSG00000184787;ENSG00000122257;ENSG00000108344;ENSG00000085382;ENSG00000131653;ENSG00000094880;ENSG00000132109;ENSG00000145041;ENSG00000112234;ENSG00000109906;ENSG00000181191;ENSG00000118564;ENSG00000033178;ENSG00000168301;ENSG00000186591;ENSG00000059145;ENSG00000221983;ENSG00000143947;ENSG00000181788;ENSG00000092010;ENSG00000135108;ENSG00000070423;ENSG00000099804;ENSG00000133606;ENSG00000198881;ENSG00000156804;ENSG00000170035;ENSG00000114125;ENSG00000173821;ENSG00000100804;ENSG00000206557;ENSG00000125826;ENSG00000162413;ENSG00000044090;ENSG00000183475;ENSG00000109332;ENSG00000162931;ENSG00000014123;ENSG00000185019;ENSG00000185338;ENSG00000140543;ENSG00000103035;ENSG00000100284;ENSG00000103264;ENSG00000181852;ENSG00000105325;ENSG00000130985;ENSG00000127452;ENSG00000175931;ENSG00000107829;ENSG00000063978;ENSG00000162063;ENSG00000100519;ENSG00000187147;ENSG00000003096;ENSG00000101843;ENSG00000154370;ENSG00000109046;ENSG00000107341;ENSG00000269190;ENSG00000163636;ENSG00000124226;ENSG00000175093;ENSG00000164049;ENSG00000221926","","R-HSA-983150;R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983153;R-HSA-983152"
R-HSA-211000,"Gene Silencing by RNA",18,120,0.008263324610935133,0.999999966301131,0.999999966301131,25,40,0.0029792939073439596,9606,Homo sapiens,"ENSG00000179598;ENSG00000155561;ENSG00000246705;ENSG00000075188;ENSG00000274290;ENSG00000132475;ENSG00000139496;ENSG00000163882;ENSG00000102978;ENSG00000157020;ENSG00000163041;ENSG00000132182;ENSG00000182134;ENSG00000277224;ENSG00000184678;ENSG00000180228;ENSG00000197181;ENSG00000214274;ENSG00000100142","","R-HSA-5629203;R-HSA-5601887;R-HSA-5601883;R-HSA-5601926;R-HSA-203862;R-HSA-2106614;R-HSA-5601922;R-HSA-5615682;R-HSA-2106615;R-HSA-5601929;R-HSA-5629237;R-HSA-2106625;R-HSA-5601910;R-HSA-5603062;R-HSA-5578742;R-HSA-426464;R-HSA-5601919;R-HSA-5578744;R-HSA-5603067;R-HSA-9708327;R-HSA-5601888;R-HSA-210805;R-HSA-5629218;R-HSA-5601897;R-HSA-203901"
R-HSA-5688426,"Deubiquitination",68,288,0.01983197906624432,0.9999999682717077,0.9999999682717077,71,77,0.005735140771637122,9606,Homo sapiens,"ENSG00000185627;ENSG00000213585;ENSG00000166949;ENSG00000159377;ENSG00000129084;ENSG00000136014;ENSG00000114742;ENSG00000038274;ENSG00000175104;ENSG00000066427;ENSG00000133101;ENSG00000099341;ENSG00000115274;ENSG00000126858;ENSG00000165660;ENSG00000118518;ENSG00000105393;ENSG00000019995;ENSG00000179262;ENSG00000108344;ENSG00000070010;ENSG00000105701;ENSG00000172046;ENSG00000093072;ENSG00000110330;ENSG00000135093;ENSG00000140153;ENSG00000173726;ENSG00000100811;ENSG00000141480;ENSG00000221983;ENSG00000167770;ENSG00000143947;ENSG00000165637;ENSG00000277224;ENSG00000181788;ENSG00000108773;ENSG00000092010;ENSG00000103194;ENSG00000090432;ENSG00000134574;ENSG00000135341;ENSG00000068308;ENSG00000100804;ENSG00000143258;ENSG00000184481;ENSG00000036672;ENSG00000102226;ENSG00000100324;ENSG00000106100;ENSG00000166337;ENSG00000103035;ENSG00000180667;ENSG00000104312;ENSG00000105329;ENSG00000164916;ENSG00000274290;ENSG00000100519;ENSG00000168884;ENSG00000118503;ENSG00000101843;ENSG00000078668;ENSG00000163636;ENSG00000140455;ENSG00000184678;ENSG00000101442","","R-HSA-688136;R-HSA-5690196;R-HSA-6781797;R-HSA-6782820;R-HSA-5688786;R-HSA-8869506;R-HSA-6781922;R-HSA-5689950;R-HSA-5696605;R-HSA-5688797;R-HSA-5690845;R-HSA-5690843;R-HSA-5696600;R-HSA-6781814;R-HSA-5689539;R-HSA-5696960;R-HSA-8865182;R-HSA-5690319;R-HSA-5665871;R-HSA-5690827;R-HSA-5696968;R-HSA-5689544;R-HSA-3640872;R-HSA-5690870;R-HSA-5689972;R-HSA-6781764;R-HSA-5689973;R-HSA-5691381;R-HSA-5696627;R-HSA-5697009;R-HSA-870437;R-HSA-5689085;R-HSA-6781899;R-HSA-6781897;R-HSA-6783177;R-HSA-5696997;R-HSA-936381;R-HSA-6781779;R-HSA-5690080;R-HSA-6781905;R-HSA-5696872;R-HSA-5690856;R-HSA-5696534;R-HSA-5689111;R-HSA-870479;R-HSA-6782628;R-HSA-5696914;R-HSA-5691411;R-HSA-936390;R-HSA-5689630;R-HSA-5690759;R-HSA-5688837;R-HSA-5688834;R-HSA-8869456;R-HSA-6783238;R-HSA-5696564;R-HSA-5696947;R-HSA-6781953;R-HSA-5696945;R-HSA-5696958;R-HSA-5665854;R-HSA-8862184;R-HSA-5690790;R-HSA-5691431;R-HSA-5696547;R-HSA-5690159;R-HSA-5691439;R-HSA-2179291;R-HSA-5690157;R-HSA-6782106;R-HSA-5690152"
R-HSA-3000480,"Scavenging by Class A Receptors",2,48,0.003305329844374053,0.9999999685916336,0.9999999685916336,2,10,7.448234768359899E-4,9606,Homo sapiens,"ENSG00000167996;ENSG00000087086","","R-HSA-2187266;R-HSA-2299677"
R-HSA-71240,"Tryptophan catabolism",2,48,0.003305329844374053,0.9999999685916336,0.9999999685916336,2,16,0.0011917175629375838,9606,Homo sapiens,"ENSG00000171097;ENSG00000183077","","R-HSA-893596;R-HSA-71189"
R-HSA-5621480,"Dectin-2 family",5,65,0.004475967497589863,0.9999999697128671,0.9999999697128671,12,12,8.937881722031879E-4,9606,Homo sapiens,"ENSG00000158869;ENSG00000169894;ENSG00000205277;ENSG00000197943;ENSG00000111729","","R-HSA-5621367;R-HSA-8858500;R-HSA-5621366;R-HSA-5621347;R-HSA-5621363;R-HSA-5621356;R-HSA-5621353;R-HSA-5621352;R-HSA-5621355;R-HSA-5621371;R-HSA-5621370;R-HSA-5621354"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",5,65,0.004475967497589863,0.9999999697128671,0.9999999697128671,8,34,0.0025323998212423656,9606,Homo sapiens,"ENSG00000117450;ENSG00000117592;ENSG00000100348;ENSG00000164978;ENSG00000051523","","R-HSA-3322995;R-HSA-6807557;R-HSA-5696197;R-HSA-3343700;R-HSA-3323050;R-HSA-1222376;R-HSA-3341343;R-HSA-3697894"
R-HSA-1483166,"Synthesis of PA",5,65,0.004475967497589863,0.9999999697128671,0.9999999697128671,3,17,0.0012661999106211828,9606,Homo sapiens,"ENSG00000179598;ENSG00000176454;ENSG00000162836;ENSG00000138678;ENSG00000169692","","R-HSA-8954398;R-HSA-8878654;R-HSA-75885"
R-HSA-8878166,"Transcriptional regulation by RUNX2",25,147,0.010122572648395538,0.9999999747546978,0.9999999747546978,23,84,0.006256517205422315,9606,Homo sapiens,"ENSG00000092010;ENSG00000185627;ENSG00000197122;ENSG00000094631;ENSG00000170374;ENSG00000159377;ENSG00000129084;ENSG00000155846;ENSG00000104808;ENSG00000099341;ENSG00000100804;ENSG00000233608;ENSG00000100519;ENSG00000117020;ENSG00000221983;ENSG00000101843;ENSG00000143947;ENSG00000109670;ENSG00000163636;ENSG00000102882;ENSG00000103035;ENSG00000124762;ENSG00000108344","","R-HSA-9008456;R-HSA-8939852;R-HSA-9008076;R-HSA-9008110;R-HSA-8939938;R-HSA-9008389;R-HSA-9008839;R-HSA-8939801;R-HSA-9009208;R-HSA-9009403;R-HSA-9008475;R-HSA-8939706;R-HSA-8939963;R-HSA-8939900;R-HSA-8937820;R-HSA-9009308;R-HSA-9008479;R-HSA-8939870;R-HSA-9008478;R-HSA-9008433;R-HSA-9009362;R-HSA-8937844;R-HSA-9007860"
R-HSA-8953854,"Metabolism of RNA",239,782,0.05384933204792728,0.999999977375952,0.999999977375952,119,187,0.013928199016833011,9606,Homo sapiens,"ENSG00000092199;ENSG00000110700;ENSG00000104824;ENSG00000114503;ENSG00000073792;ENSG00000175467;ENSG00000155858;ENSG00000241058;ENSG00000142541;ENSG00000100227;ENSG00000088930;ENSG00000163923;ENSG00000100220;ENSG00000100462;ENSG00000141456;ENSG00000142544;ENSG00000075188;ENSG00000065268;ENSG00000171311;ENSG00000115268;ENSG00000168028;ENSG00000139496;ENSG00000140350;ENSG00000144713;ENSG00000116350;ENSG00000088247;ENSG00000132182;ENSG00000126749;ENSG00000108298;ENSG00000163932;ENSG00000164587;ENSG00000125651;ENSG00000101782;ENSG00000142534;ENSG00000122026;ENSG00000076924;ENSG00000149273;ENSG00000198242;ENSG00000145592;ENSG00000163938;ENSG00000189091;ENSG00000213923;ENSG00000060339;ENSG00000196504;ENSG00000136875;ENSG00000100804;ENSG00000169249;ENSG00000198918;ENSG00000156482;ENSG00000143294;ENSG00000063177;ENSG00000125743;ENSG00000273559;ENSG00000105372;ENSG00000221914;ENSG00000131876;ENSG00000160679;ENSG00000176102;ENSG00000077348;ENSG00000140694;ENSG00000011304;ENSG00000116251;ENSG00000085872;ENSG00000147403;ENSG00000169813;ENSG00000185627;ENSG00000213741;ENSG00000133226;ENSG00000074201;ENSG00000110107;ENSG00000204351;ENSG00000129084;ENSG00000065978;ENSG00000145216;ENSG00000126814;ENSG00000205323;ENSG00000109475;ENSG00000145331;ENSG00000167526;ENSG00000070756;ENSG00000130520;ENSG00000111786;ENSG00000046647;ENSG00000197958;ENSG00000149806;ENSG00000119616;ENSG00000166441;ENSG00000143947;ENSG00000162889;ENSG00000100410;ENSG00000100650;ENSG00000136718;ENSG00000134419;ENSG00000112306;ENSG00000197756;ENSG00000005007;ENSG00000130299;ENSG00000174748;ENSG00000089009;ENSG00000125944;ENSG00000149115;ENSG00000101654;ENSG00000103035;ENSG00000105323;ENSG00000105202;ENSG00000137818;ENSG00000198034;ENSG00000118181;ENSG00000119392;ENSG00000008988;ENSG00000145425;ENSG00000119953;ENSG00000164167;ENSG00000147604;ENSG00000100319;ENSG00000185088;ENSG00000084463;ENSG00000100316;ENSG00000114391;ENSG00000168883;ENSG00000102978;ENSG00000101888;ENSG00000163636;ENSG00000108349;ENSG00000108107;ENSG00000213782;ENSG00000142937;ENSG00000164609;ENSG00000159377;ENSG00000117614;ENSG00000204392;ENSG00000083520;ENSG00000163882;ENSG00000105193;ENSG00000130826;ENSG00000272886;ENSG00000213780;ENSG00000108344;ENSG00000104897;ENSG00000155561;ENSG00000138326;ENSG00000241343;ENSG00000135974;ENSG00000136942;ENSG00000221983;ENSG00000086589;ENSG00000131469;ENSG00000244509;ENSG00000132792;ENSG00000114127;ENSG00000265681;ENSG00000153015;ENSG00000130255;ENSG00000229117;ENSG00000113272;ENSG00000087302;ENSG00000140988;ENSG00000051596;ENSG00000172809;ENSG00000092208;ENSG00000145996;ENSG00000105771;ENSG00000188846;ENSG00000151065;ENSG00000134744;ENSG00000124383;ENSG00000134987;ENSG00000134748;ENSG00000083845;ENSG00000174444;ENSG00000173113;ENSG00000198755;ENSG00000177954;ENSG00000071082;ENSG00000043514;ENSG00000123737;ENSG00000100519;ENSG00000168566;ENSG00000101843;ENSG00000122406;ENSG00000188039;ENSG00000089157;ENSG00000189007;ENSG00000161016;ENSG00000105640;ENSG00000077312;ENSG00000135486;ENSG00000170892;ENSG00000152147;ENSG00000177600;ENSG00000171863;ENSG00000119203;ENSG00000099341;ENSG00000110060;ENSG00000060688;ENSG00000171858;ENSG00000139168;ENSG00000170889;ENSG00000100029;ENSG00000087365;ENSG00000106245;ENSG00000100142;ENSG00000165502;ENSG00000125691;ENSG00000132661;ENSG00000156976;ENSG00000120688;ENSG00000233927;ENSG00000231500;ENSG00000117481;ENSG00000117360;ENSG00000157020;ENSG00000063046;ENSG00000162244;ENSG00000108654;ENSG00000092010;ENSG00000182899;ENSG00000104884;ENSG00000197111;ENSG00000163584;ENSG00000100603;ENSG00000169564;ENSG00000101811;ENSG00000186468;ENSG00000101138;ENSG00000102103;ENSG00000084072;ENSG00000148303;ENSG00000066651;ENSG00000066654;ENSG00000135473;ENSG00000141101;ENSG00000169217;ENSG00000161970;ENSG00000182774;ENSG00000145388;ENSG00000142676","","R-HSA-6782311;R-HSA-428293;R-HSA-6793057;R-HSA-77069;R-HSA-77068;R-HSA-77585;R-HSA-77073;R-HSA-191763;R-HSA-77584;R-HSA-450580;R-HSA-77587;R-HSA-429845;R-HSA-77586;R-HSA-158481;R-HSA-77077;R-HSA-77589;R-HSA-8932765;R-HSA-158484;R-HSA-77591;R-HSA-8870289;R-HSA-77078;R-HSA-77590;R-HSA-77081;R-HSA-77593;R-HSA-77592;R-HSA-77083;R-HSA-77594;R-HSA-77085;R-HSA-6790982;R-HSA-429860;R-HSA-927789;R-HSA-77090;R-HSA-450595;R-HSA-77095;R-HSA-72231;R-HSA-450592;R-HSA-77094;R-HSA-77609;R-HSA-191786;R-HSA-191784;R-HSA-191790;R-HSA-6790987;R-HSA-6787403;R-HSA-450620;R-HSA-159046;R-HSA-75079;R-HSA-75081;R-HSA-159050;R-HSA-75080;R-HSA-75083;R-HSA-927813;R-HSA-75082;R-HSA-111437;R-HSA-111439;R-HSA-111438;R-HSA-6791223;R-HSA-6791222;R-HSA-927836;R-HSA-6791221;R-HSA-191825;R-HSA-191830;R-HSA-6791219;R-HSA-6791218;R-HSA-450387;R-HSA-927832;R-HSA-451152;R-HSA-75097;R-HSA-927830;R-HSA-75096;R-HSA-6786621;R-HSA-6791228;R-HSA-75098;R-HSA-6791227;R-HSA-6782264;R-HSA-5696816;R-HSA-6786571;R-HSA-450422;R-HSA-450431;R-HSA-5696813;R-HSA-159101;R-HSA-8849157;R-HSA-429955;R-HSA-6782434;R-HSA-8941312;R-HSA-6787567;R-HSA-450463;R-HSA-429978;R-HSA-6783483;R-HSA-6790907;R-HSA-6790906;R-HSA-72095;R-HSA-6790905;R-HSA-927889;R-HSA-6786501;R-HSA-450466;R-HSA-72103;R-HSA-6784462;R-HSA-72107;R-HSA-450474;R-HSA-429992;R-HSA-72124;R-HSA-72127;R-HSA-450488;R-HSA-72130;R-HSA-430021;R-HSA-450499;R-HSA-72139;R-HSA-430028;R-HSA-72143;R-HSA-83677;R-HSA-72160;R-HSA-450533;R-HSA-158441;R-HSA-6782859;R-HSA-158447;R-HSA-450551;R-HSA-72180;R-HSA-156661;R-HSA-72185"
R-HSA-114608,"Platelet degranulation ",22,137,0.009433962264150943,0.9999999806092277,0.9999999806092277,5,11,8.193058245195889E-4,9606,Homo sapiens,"ENSG00000108679;ENSG00000112715;ENSG00000076944;ENSG00000197461;ENSG00000106538;ENSG00000130956;ENSG00000105329;ENSG00000243323;ENSG00000197766;ENSG00000158710;ENSG00000197746;ENSG00000155008;ENSG00000005961;ENSG00000119699;ENSG00000149925;ENSG00000138430;ENSG00000120885;ENSG00000183087;ENSG00000127824;ENSG00000106993;ENSG00000243709","","R-HSA-482772;R-HSA-481044;R-HSA-481009;R-HSA-481007;R-HSA-351341"
R-HSA-373760,"L1CAM interactions",20,130,0.008951934995179727,0.9999999830391484,0.9999999830391484,24,54,0.004022046774914345,9606,Homo sapiens,"ENSG00000132535;ENSG00000147065;ENSG00000197122;ENSG00000070770;ENSG00000196961;ENSG00000137575;ENSG00000136238;ENSG00000007314;ENSG00000005961;ENSG00000117676;ENSG00000137285;ENSG00000126934;ENSG00000204435;ENSG00000258947;ENSG00000160293;ENSG00000127824;ENSG00000101266;ENSG00000010017;ENSG00000102882","","R-HSA-443783;R-HSA-376134;R-HSA-443779;R-HSA-109860;R-HSA-445089;R-HSA-109862;R-HSA-392749;R-HSA-445071;R-HSA-392748;R-HSA-374696;R-HSA-373739;R-HSA-445064;R-HSA-373738;R-HSA-374677;R-HSA-445079;R-HSA-555065;R-HSA-445077;R-HSA-374673;R-HSA-392752;R-HSA-445072;R-HSA-445084;R-HSA-374686;R-HSA-445085;R-HSA-374680"
